ING; №   Накл.;Дата продажи; №  п/п;Артикул+Название;Кол-во;Фирма;Витр;Work;Метка;Учет;Ost_Old;Ost_New;Baza_Old;;;Baza_new;;
4074;15679;21.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4062;15679;21.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4009;15679;21.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4177;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4077;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4160;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4064;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4222;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4042;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4043;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4044;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4216;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4217;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;15679;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4121;15679;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4122;15679;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
528;15685;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
551;15685;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4941;15685;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;15685;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4008;15685;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4063;15685;21.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4019;15685;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4011;15685;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;15686;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4181;15686;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;15686;21.01.2019;;;10;D+Z;;;бн;;;;;;;;;
3099;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4026;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4092;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4096;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4219;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4222;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4122;15704;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1681;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2802;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4183;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4184;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4022;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4000;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4101;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4830;15705;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1678;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1679;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4225;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4020;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4181;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4184;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4186;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4025;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4088;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4094;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4103;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4820;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4058;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4821;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4052;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4117;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4852;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4809;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4017;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4119;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4812;15711;22.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4827;15729;23.01.2019;;;1;D+Z;;;бн;;;;;;;;;
4859;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4860;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4020;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4021;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4125;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4842;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4088;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4849;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4134;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4150;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4048;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4049;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4079;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4137;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4109;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4110;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4139;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4218;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4219;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4141;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4034;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4111;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4072;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4157;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4117;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4017;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4830;15729;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2611;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2581;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2582;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2613;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2555;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2557;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2374;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
3024;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4067;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4860;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4054;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4046;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4125;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4842;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4171;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4183;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4822;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4834;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4028;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4026;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4027;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4213;15730;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4146;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4130;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4048;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;15730;23.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4140;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4037;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4862;15730;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;15730;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4121;15730;23.01.2019;;;20;D+Z;;;бн;;;;;;;;;
1459;15731;23.01.2019;;;25;D+Z;;;бн;;;;;;;;;
1460;15731;23.01.2019;;;60;D+Z;;;бн;;;;;;;;;
2213;15731;23.01.2019;;;15;D+Z;;;бн;;;;;;;;;
500;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
549;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1372;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1930;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1113;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
614;15731;23.01.2019;;;3;D+Z;;;бн;;;;;;;;;
618;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1681;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1644;15731;23.01.2019;;;10;D+Z;;;бн;;;;;;;;;
2405;15731;23.01.2019;;;3;D+Z;;;бн;;;;;;;;;
2427;15731;23.01.2019;;;2;D+Z;;;бн;;;;;;;;;
2373;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1688;15731;23.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4181;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4023;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4000;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4001;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4002;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4027;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4093;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4004;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4809;15731;23.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4009;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4014;15731;23.01.2019;;;50;D+Z;;;бн;;;;;;;;;
4045;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4121;15731;23.01.2019;;;30;D+Z;;;бн;;;;;;;;;
4209;15731;23.01.2019;;;500;D+Z;;;бн;;;;;;;;;
4046;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4824;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4842;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4000;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4001;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4002;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4024;15737;24.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4822;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4833;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4834;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4155;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4111;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4113;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4158;15737;24.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4811;15737;24.01.2019;;;15;D+Z;;;бн;;;;;;;;;
1677;15738;24.01.2019;;;1;D+Z;;;бн;;;;;;;;;
2379;15751;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1753;15751;25.01.2019;;;1;D+Z;;;бн;;;;;;;;;
4858;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4021;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4056;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4084;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4024;15752;25.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4087;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4091;15752;25.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4092;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;15752;25.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4032;15752;25.01.2019;;;15;D+Z;;;бн;;;;;;;;;
4034;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4220;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15752;25.01.2019;;;15;D+Z;;;бн;;;;;;;;;
4052;15752;25.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4073;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15752;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;15752;25.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4084;15754;25.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4088;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4836;15763;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4079;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4856;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4032;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4223;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4040;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4018;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4840;15763;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4841;15763;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4826;15763;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4120;15763;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;15763;28.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4014;15763;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4054;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4124;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4824;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4842;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15764;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4185;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15756/185;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4822;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4025;15764;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4090;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4004;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4049;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4856;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4063;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4011;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4216;15764;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2539;15765;28.01.2019;;;2;D+Z;;;бн;;;;;;;;;
834;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2118;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
938;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1168;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1113;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1455;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1758;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4859;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15766;28.01.2019;;;95;D+Z;;;бн;;;;;;;;;
4183;15766;28.01.2019;;;85;D+Z;;;бн;;;;;;;;;
4822;15766;28.01.2019;;;75;D+Z;;;бн;;;;;;;;;
4028;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4089;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4004;15766;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4091;15766;28.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4098;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4079;15766;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4114;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4016;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4074;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4178;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;15766;28.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4024;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4058;15769;29.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4073;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4017;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4010;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4009;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4119;15769;29.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4222;15769;29.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15769;29.01.2019;;;50;D+Z;;;бн;;;;;;;;;
2529;15770;30.01.2019;;;1;D+Z;;;бн;;;;;;;;;
2887;15770;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
2886;15770;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
2885;15770;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4225;15789;30.01.2019;;;120;D+Z;;;бн;;;;;;;;;
3099;15789;30.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4056;15789;30.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;15789;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4824;15789;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4842;15789;30.01.2019;;;20;D+Z;;;бн;;;;;;;;;
4023;15789;30.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4000;15789;30.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4001;15764;28.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4002;15789;30.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4052;15789;30.01.2019;;;260;D+Z;;;бн;;;;;;;;;
4143;15789;30.01.2019;;;260;D+Z;;;бн;;;;;;;;;
4010;15789;30.01.2019;;;260;D+Z;;;бн;;;;;;;;;
4217;15789;30.01.2019;;;260;D+Z;;;бн;;;;;;;;;
2406;15790;05.02.2019;;;1;D+Z;;;бн;;;;;;;;;
336;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
3024;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1744;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;15790;05.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15790;05.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4183;15790;05.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4088;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4223;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4158;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4144;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4063;15790;05.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4863;15790;05.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4217;15790;05.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15790;05.02.2019;;;10;D+Z;;;бн;;;;;;;;;
2876;15790;05.02.2019;;;1;D+Z;;;бн;;;;;;;;;
2878;15790;05.02.2019;;;1;D+Z;;;бн;;;;;;;;;
1860;15790;05.02.2019;;;4;D+Z;;;бн;;;;;;;;;
2871;15790;05.02.2019;;;4;D+Z;;;бн;;;;;;;;;
1907;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1909;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2174;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2175;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2177;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
1240;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
2272;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1248;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1679;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1680;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
1683;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4046;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4125;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4028;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4026;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4090;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4218;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4141;15804;31.01.2019;;;15;D+Z;;;бн;;;;;;;;;
4058;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15804;31.01.2019;;;15;D+Z;;;бн;;;;;;;;;
4143;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4178;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4064;15804;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
4216;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
4121;15804;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1677;15805;31.01.2019;;;3;D+Z;;;бн;;;;;;;;;
4209;15807;31.01.2019;;;100;D+Z;;;бн;;;;;;;;;
1356;15808;31.01.2019;;;15;D+Z;;;бн;;;;;;;;;
2207;15808;31.01.2019;;;20;D+Z;;;бн;;;;;;;;;
1056;15808;31.01.2019;;;10;D+Z;;;бн;;;;;;;;;
1241;15808;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1680;15808;31.01.2019;;;15;D+Z;;;бн;;;;;;;;;
2797;15808;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1716;15808;31.01.2019;;;5;D+Z;;;бн;;;;;;;;;
1353;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
965;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
968;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
969;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1626;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1255;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2277;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2374;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4225;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4831;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4046;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4028;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4035;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4218;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4219;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4141;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4034;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4111;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4060;15809;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
